text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:43Z,FALSE,NA,1324437759457550337,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MagnoliasRich,1411,TRUE,FALSE,NA,NA
RT @RobertDeNiroUS: Trump. #ElectionResults2020 https://t.co/sMk94WczdC,FALSE,0,NA,2020-11-05T19:45:43Z,FALSE,NA,1324437759411605504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laprun,1186,TRUE,FALSE,NA,NA
"@mschlapp @TrumpWarRoom ""What is 'Questions the national media would never ask.'  I'll stay with '2020 Voter Fraud'… https://t.co/tccRN6WIXe",FALSE,0,mschlapp,2020-11-05T19:45:43Z,TRUE,1324434119443402752,1324437758375567360,138809881,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ElSalomebarojas,0,FALSE,FALSE,NA,NA
RT @DineshDSouza: When Trump talked about voter fraud prior to the election I thought his rhetoric was a bit premature. Now we see it was p…,FALSE,0,NA,2020-11-05T19:45:43Z,FALSE,NA,1324437758027464706,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BacktoschoolD,2377,TRUE,FALSE,NA,NA
RT @ChristophWeyant: Stay safe and count the damn votes. #democracy #ElectionResults2020 #Election2020 #CountAllTheVotes https://t.co/Ds0Hl…,FALSE,0,NA,2020-11-05T19:45:42Z,FALSE,NA,1324437757234655233,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",degarden,7,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:42Z,FALSE,NA,1324437756303560705,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zizilor,1088,TRUE,FALSE,NA,NA
RT @chinyere_edward: For the past 2 days he was pinned in  this number while that of Biden keep increasing. Looks so fraudulent and suspici…,FALSE,0,NA,2020-11-05T19:45:41Z,FALSE,NA,1324437753615056896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",okorotochukwu13,3,TRUE,FALSE,NA,NA
"If there is a lesson to be taken from the #US #elections saga, it’s that traditional mail is definitely not obsolet… https://t.co/r2yz5YfOWi",FALSE,0,NA,2020-11-05T19:45:41Z,TRUE,NA,1324437753560485888,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MamoonAlabbasi,0,FALSE,FALSE,NA,NA
"RT @Dawnnewyorker: YOU ARE THE GREATEST PRESIDENT OUR NATION HAS EVER HAD!!

THANK YOU FOR THE FRIENDSHIP YOU’VE GIVEN TO AMERICAN WORKERS!…",FALSE,0,NA,2020-11-05T19:45:41Z,FALSE,NA,1324437752830664704,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",surfaceplug,2,TRUE,FALSE,NA,NA
"RT @StefanHalisky: Forget Biden, Covid-19, or the English language, Trump has found a new nemesis. #ElectionResults2020 https://t.co/k62IMY…",FALSE,0,NA,2020-11-05T19:45:41Z,FALSE,NA,1324437752805576707,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",peachlotte,3,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:41Z,FALSE,NA,1324437752134266880,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MadaFinch,1411,TRUE,FALSE,NA,NA
"RT @JohnFugelsang: The long wait for #ElectionResults2020 means:
-more time for ppl to learn abt the process
-more time to cover DeJoy &amp; ma…",FALSE,0,NA,2020-11-05T19:45:41Z,FALSE,NA,1324437751974948864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laureldavilacpa,63,TRUE,FALSE,NA,NA
@realDonaldTrump knew over 120 days ago that Russia paid bounties on American Soldiers and STILL hasn't condemned P… https://t.co/mfoMHuXmvO,FALSE,1,realDonaldTrump,2020-11-05T19:45:41Z,TRUE,NA,1324437750871896064,25073877,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kissagogo,0,FALSE,FALSE,NA,NA
"RT @newsone: Stacey Abrams' effect on the 2020 election and Georgia voters cannot be overstated.

She deserves all of the flowers right now…",FALSE,0,NA,2020-11-05T19:45:41Z,FALSE,NA,1324437749944905728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",World_Of_Hurt,87,TRUE,FALSE,NA,NA
"Best amazon echo dot 2nd
Man's Fashion - Gadgetping
https://t.co/qepmJUxbpM Stay with us.

#amazon #style #love… https://t.co/6StisVu24O",FALSE,0,NA,2020-11-05T19:45:41Z,TRUE,NA,1324437749714227200,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",parthosaroth,0,FALSE,FALSE,NA,NA
"RT @whereismyvote_: There's a threat far worse than the pandemic. While the USA was busy with #ElectionResults2020, European citizens are q…",FALSE,0,NA,2020-11-05T19:45:40Z,FALSE,NA,1324437749362024450,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zargarya_Laura,978,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:40Z,FALSE,NA,1324437748867092486,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Logitechb1,301,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:45:40Z,FALSE,NA,1324437748095176704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rugamuffin_,19294,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:40Z,FALSE,NA,1324437746950221829,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AthinaMorehouse,301,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:40Z,FALSE,NA,1324437746862059520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",billiejwithrow,1088,TRUE,FALSE,NA,NA
RT @Ike_Saul: 1/ ALRIGHT Y'ALL. ELECTION FRAUD DEBUNKING MEGA THREAD. I’m following claims of fraud and looking into them. I think I’ve sol…,FALSE,0,NA,2020-11-05T19:45:40Z,FALSE,NA,1324437746325377038,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drw1018,16,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437745176072202,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShowalterTw98,1088,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437744479838208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HalcyonHolds,1411,TRUE,FALSE,NA,NA
RT @ryanjbennett_: Me logging onto twitter every 5 minutes to see if Nevada has released their results #ElectionResults2020 https://t.co/R8…,FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437743770996740,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DesPopulo,87,TRUE,FALSE,NA,NA
"RT @TheRealJohnHCox: With the rejection of some of these ballot props, overwhelming win of #Prop22, &amp; closeness of a few others, California…",FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437743326449668,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SteveForbesCEO,23,TRUE,FALSE,NA,NA
RT @RobertDeNiroUS: Trump. #ElectionResults2020 https://t.co/sMk94WczdC,FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437743250923524,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Monsiexoxo,1186,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437743003332608,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeyPlays_MC,1088,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437742433062914,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Vent2theworld,1088,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:45:39Z,FALSE,NA,1324437741246029829,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mrsbc2012,1200,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:45:38Z,FALSE,NA,1324437740595851270,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UpchurchAmylynn,1200,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:45:38Z,FALSE,NA,1324437739035484160,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AnnieEnceladus,425,TRUE,FALSE,NA,NA
"RT @BleedingMarine: Newt is attacking our free and fair election and, like Trump, trying to undermine our democracy. All for a job he’s nev…",FALSE,0,NA,2020-11-05T19:45:38Z,FALSE,NA,1324437738591047682,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CatskillJulie,1,TRUE,FALSE,NA,NA
RT @parodyislegal: Donald Trump explains to Fox and Friends why he believes we should STOP THE COUNT *and* COUNT THE VOTE. #ElectionResults…,FALSE,0,NA,2020-11-05T19:45:38Z,FALSE,NA,1324437738582663174,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hiimandrey,11,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:38Z,FALSE,NA,1324437738452602881,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",telosa3,1088,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:38Z,FALSE,NA,1324437737768964097,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FacetheFacts15,301,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:45:38Z,FALSE,NA,1324437737269796865,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",menyunfei,1200,TRUE,FALSE,NA,NA
RT @RobertDeNiroUS: Trump. #ElectionResults2020 https://t.co/sMk94WczdC,FALSE,0,NA,2020-11-05T19:45:37Z,FALSE,NA,1324437736523243520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KiiaByrne,1186,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:45:37Z,FALSE,NA,1324437736443441152,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",roblespan,425,TRUE,FALSE,NA,NA
This feels like all the nerve wracking season finales of #GreysAnatomy rolled into one very long episode and there’… https://t.co/xs3TkuOevU,FALSE,0,NA,2020-11-05T19:45:37Z,TRUE,NA,1324437736321929216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FilizSG,0,FALSE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:37Z,FALSE,NA,1324437736132993024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MericaMina,1088,TRUE,FALSE,NA,NA
This. 👇👏👏👏🙌✌️💙 #Election2020 #ElectionResults2020 #election #PeaceAndUnity https://t.co/0arhSa065c,FALSE,0,NA,2020-11-05T19:45:37Z,FALSE,NA,1324437735847923712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SpaceCowgirl83,0,FALSE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:37Z,FALSE,NA,1324437734979735558,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WinterAeon,301,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:37Z,FALSE,NA,1324437734560272390,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",msresdawg,1088,TRUE,FALSE,NA,NA
"RT @SherryAske: ""Website intruders could rattle voter confidence by publishing claims that hackers have gained access to secure election in…",FALSE,0,NA,2020-11-05T19:45:37Z,FALSE,NA,1324437733457170435,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",chatshell,1,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:36Z,FALSE,NA,1324437732492529671,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DeeSmit76284675,1411,TRUE,FALSE,NA,NA
RT @DineshDSouza: When Trump talked about voter fraud prior to the election I thought his rhetoric was a bit premature. Now we see it was p…,FALSE,0,NA,2020-11-05T19:45:36Z,FALSE,NA,1324437731871662080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lexieheartsmu22,2377,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:36Z,FALSE,NA,1324437731586527233,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ColbyMorrell1,1088,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:36Z,FALSE,NA,1324437730860900353,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SmokyMtnGal12,301,TRUE,FALSE,NA,NA
"RT @w_terrence: In 2012 President @realDonaldTrump warned us about voter fraud!

This is old news to him, he knew this was going to happen!…",FALSE,0,NA,2020-11-05T19:45:36Z,FALSE,NA,1324437728927322113,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Lightenergy333,2283,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:36Z,FALSE,NA,1324437728738615297,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AGrandiozo,1088,TRUE,FALSE,NA,NA
"RT @w_terrence: They used Covid -19 to cheat 

#ElectionResults2020 #Election2020",FALSE,0,NA,2020-11-05T19:45:35Z,FALSE,NA,1324437726331097090,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DaliborSinanov1,1534,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:35Z,FALSE,NA,1324437726062473216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DaveMan45724410,1088,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:35Z,FALSE,NA,1324437725894815744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",og_woji,301,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:35Z,FALSE,NA,1324437725685178368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WorldsFinest20_,1088,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:34Z,FALSE,NA,1324437723806158849,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rusty__Smith,1411,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:34Z,FALSE,NA,1324437722363318273,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",benjamincurnutt,301,TRUE,FALSE,NA,NA
"RT @w_terrence: They used Covid -19 to cheat 

#ElectionResults2020 #Election2020",FALSE,0,NA,2020-11-05T19:45:34Z,FALSE,NA,1324437721897684992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",todoherty2,1534,TRUE,FALSE,NA,NA
"RT @Pamela4Biden: Here’s the popular vote... as of now:

President-elect Biden: 72,502,082 (50.37%)

The Orange Menace: 69,079,049 (47.99%)…",FALSE,0,NA,2020-11-05T19:45:34Z,FALSE,NA,1324437721255976960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gkjksw,22,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:34Z,FALSE,NA,1324437721134338048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amandalaurenm,1088,TRUE,FALSE,NA,NA
"RT @IranChinaGuy: The mail-in bias really makes for a suspenseful election. It's like a typical anime fight, where first the hero gets beat…",FALSE,0,NA,2020-11-05T19:45:34Z,FALSE,NA,1324437720194813952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rowenarazak,2,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:33Z,FALSE,NA,1324437719871729666,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",riskee086er,301,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:45:33Z,FALSE,NA,1324437719196536841,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GaymerCody,19294,TRUE,FALSE,NA,NA
"RT @lindyli: Pennsylvania’s Secretary of State, our amazing @KathyBoockvar: “we definitely could” know the winner of PA today

Hint: it’s g…",FALSE,0,NA,2020-11-05T19:45:33Z,FALSE,NA,1324437719058141185,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dub64605719,134,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:33Z,FALSE,NA,1324437718072389632,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",thom7002,301,TRUE,FALSE,NA,NA
"RT @whereismyvote_: There's a threat far worse than the pandemic. While the USA was busy with #ElectionResults2020, European citizens are q…",FALSE,0,NA,2020-11-05T19:45:33Z,FALSE,NA,1324437717745340417,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QristineBabaya2,978,TRUE,FALSE,NA,NA
"NEVADA

15 minutes 

Countdown 

#ElectionResults2020 #Election2020",FALSE,1,NA,2020-11-05T19:45:33Z,FALSE,NA,1324437716759699458,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bakarelawal,0,FALSE,FALSE,NA,NA
"Depeche Mode (1983): Everything Counts (Official Video) https://t.co/QBpPQVgNLR #ElectionResults2020 
#NowPlaying",FALSE,1,NA,2020-11-05T19:45:33Z,FALSE,NA,1324437716361187329,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",XabiWest,0,FALSE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:45:32Z,FALSE,NA,1324437715304284161,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",houseplan4u,1201,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:32Z,FALSE,NA,1324437712787578882,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",April24995667,301,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:45:32Z,FALSE,NA,1324437712577978374,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Viny_MT0,19294,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:45:31Z,FALSE,NA,1324437711399186432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abbsterbrown,19294,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:31Z,FALSE,NA,1324437711361576961,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",talkspace60,301,TRUE,FALSE,NA,NA
I’ve accepted that our new president is Donald Biden. 🇺🇸 #President #ElectionResults2020,FALSE,4,NA,2020-11-05T19:45:31Z,FALSE,NA,1324437711248269312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LacyFaddoul,0,FALSE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:45:31Z,FALSE,NA,1324437711223164950,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Japhetkmaina,1201,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:45:31Z,FALSE,NA,1324437708954083328,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sashworks_com,425,TRUE,FALSE,NA,NA
"Is that so?
#ElectionResults2020 
#USElectionResults https://t.co/MxdIEklthk",FALSE,1,NA,2020-11-05T19:45:31Z,FALSE,NA,1324437708383703040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NewsAle27434739,0,FALSE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:31Z,FALSE,NA,1324437708241096705,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dr_apiigi,1411,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:45:30Z,FALSE,NA,1324437707360186371,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andre_f_90,6366,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:30Z,FALSE,NA,1324437707267952641,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",goodguy19610495,1088,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:45:30Z,FALSE,NA,1324437706676588544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",robwag513,1411,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:45:30Z,FALSE,NA,1324437706441662464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",robseaton123,6366,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:45:30Z,FALSE,NA,1324437705611161602,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IrishEyesRun,301,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:45:30Z,FALSE,NA,1324437705070170112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trhoads777,1088,TRUE,FALSE,NA,NA
